matrix_id,rhs_file,n,nnz,k,converged,reason,its,residual,time
76,mat_76.txt,mat_76.mtx,rhs_76_10.bin,0,True,2,39,3.3324042921994127e-07,0.0007589220003865194
76,mat_76.txt,mat_76.mtx,rhs_76_10.bin,1,True,2,27,2.879848307287157e-07,0.0007583630003864528
76,mat_76.txt,mat_76.mtx,rhs_76_10.bin,2,True,2,18,1.7647154344466027e-07,0.0007214859997475287
76,mat_76.txt,mat_76.mtx,rhs_76_10.bin,3,True,2,12,1.1404034034981323e-06,0.0008131899994623382
76,mat_76.txt,mat_76.mtx,rhs_76_11.bin,0,True,2,45,2.435380548933593e-07,0.0008441310001217062
76,mat_76.txt,mat_76.mtx,rhs_76_11.bin,1,True,2,28,1.760210495168038e-07,0.0007978939993336098
76,mat_76.txt,mat_76.mtx,rhs_76_11.bin,2,True,2,18,4.5151729008428425e-07,0.0007263050001711235
76,mat_76.txt,mat_76.mtx,rhs_76_11.bin,3,True,2,13,6.482691570609515e-08,0.0008379850005439948
76,mat_76.txt,mat_76.mtx,rhs_76_12.bin,0,True,2,37,2.7190343309481285e-07,0.0007453019998138188
76,mat_76.txt,mat_76.mtx,rhs_76_12.bin,1,True,2,28,1.2607308293285057e-07,0.0007974750005814712
76,mat_76.txt,mat_76.mtx,rhs_76_12.bin,2,True,2,18,3.28963351978476e-07,0.0007293079997907626
76,mat_76.txt,mat_76.mtx,rhs_76_12.bin,3,True,2,12,1.0450706849758886e-06,0.0008169610000550165
76,mat_76.txt,mat_76.mtx,rhs_76_13.bin,0,True,2,39,2.1811115505468103e-07,0.0007401340008073021
76,mat_76.txt,mat_76.mtx,rhs_76_13.bin,1,True,2,28,7.489940600540836e-08,0.0007951010002216208
76,mat_76.txt,mat_76.mtx,rhs_76_13.bin,2,True,2,18,3.8174376530979465e-07,0.0007010210001681116
76,mat_76.txt,mat_76.mtx,rhs_76_13.bin,3,True,2,13,9.780283480302084e-08,0.0008255519996964722
76,mat_76.txt,mat_76.mtx,rhs_76_14.bin,0,True,2,43,1.0489338446422555e-07,0.0008188470001186943
76,mat_76.txt,mat_76.mtx,rhs_76_14.bin,1,True,2,28,3.979477935829581e-08,0.0007818300000508316
76,mat_76.txt,mat_76.mtx,rhs_76_14.bin,2,True,2,18,1.0114366093357537e-07,0.0007207170001493068
76,mat_76.txt,mat_76.mtx,rhs_76_14.bin,3,True,2,12,5.35845586116813e-07,0.0008174509994205437
76,mat_76.txt,mat_76.mtx,rhs_76_15.bin,0,True,2,39,1.8929798914622673e-07,0.0007784780000292812
76,mat_76.txt,mat_76.mtx,rhs_76_15.bin,1,True,2,27,2.2171177501744975e-07,0.0007669530004932312
76,mat_76.txt,mat_76.mtx,rhs_76_15.bin,2,True,2,18,1.3790695876539316e-07,0.0007278410002982127
76,mat_76.txt,mat_76.mtx,rhs_76_15.bin,3,True,2,12,8.406194762022794e-07,0.0008218499997383333
76,mat_76.txt,mat_76.mtx,rhs_76_16.bin,0,True,2,39,2.722729084365846e-07,0.0007717729995420086
76,mat_76.txt,mat_76.mtx,rhs_76_16.bin,1,True,2,27,3.2120750770889427e-07,0.0007750559998385143
76,mat_76.txt,mat_76.mtx,rhs_76_16.bin,2,True,2,18,2.989354041996824e-07,0.0007191810000222176
76,mat_76.txt,mat_76.mtx,rhs_76_16.bin,3,True,2,12,1.2792857392491971e-06,0.000817798999378283
76,mat_76.txt,mat_76.mtx,rhs_76_17.bin,0,True,2,38,1.6621311683820118e-07,0.0007879069999034982
76,mat_76.txt,mat_76.mtx,rhs_76_17.bin,1,True,2,28,1.7671599029150326e-07,0.0007692589997532195
76,mat_76.txt,mat_76.mtx,rhs_76_17.bin,2,True,2,18,4.2288834553296226e-07,0.0007093320000421954
76,mat_76.txt,mat_76.mtx,rhs_76_17.bin,3,True,2,12,9.135534236015227e-07,0.0008160540000972105
76,mat_76.txt,mat_76.mtx,rhs_76_18.bin,0,True,2,39,2.570795994625774e-07,0.0007402729997920687
76,mat_76.txt,mat_76.mtx,rhs_76_18.bin,1,True,2,28,1.542338769880393e-07,0.0007622740004080697
76,mat_76.txt,mat_76.mtx,rhs_76_18.bin,2,True,2,18,2.011288108440226e-07,0.000700881000739173
76,mat_76.txt,mat_76.mtx,rhs_76_18.bin,3,True,2,12,6.719488704369444e-07,0.000799641000412521
76,mat_76.txt,mat_76.mtx,rhs_76_19.bin,0,True,2,39,1.6486301451210263e-07,0.0007739379998383811
76,mat_76.txt,mat_76.mtx,rhs_76_19.bin,1,True,2,28,1.1942512263758657e-07,0.0007880459997977596
76,mat_76.txt,mat_76.mtx,rhs_76_19.bin,2,True,2,18,2.446082987063656e-07,0.0007256760000018403
76,mat_76.txt,mat_76.mtx,rhs_76_19.bin,3,True,2,12,5.61796663870242e-07,0.0008233869994000997
89,mat_89.txt,mat_89.mtx,rhs_89_1.bin,0,True,2,58,5.963579148959793e-09,0.0012511800005086116
89,mat_89.txt,mat_89.mtx,rhs_89_1.bin,1,True,2,30,5.418798696535273e-09,0.0008634079995317734
89,mat_89.txt,mat_89.mtx,rhs_89_1.bin,2,True,2,19,8.930865929693027e-09,0.0007600389999424806
89,mat_89.txt,mat_89.mtx,rhs_89_1.bin,3,True,2,13,1.7192140931475744e-08,0.0008525819994247286
89,mat_89.txt,mat_89.mtx,rhs_89_2.bin,0,True,2,58,1.7747893838649442e-08,0.0010813199996846379
89,mat_89.txt,mat_89.mtx,rhs_89_2.bin,1,True,2,30,1.739869566342229e-08,0.0008365169996977784
89,mat_89.txt,mat_89.mtx,rhs_89_2.bin,2,True,2,19,1.6582600822043833e-08,0.0007521469997300301
89,mat_89.txt,mat_89.mtx,rhs_89_2.bin,3,True,2,13,4.3858952417853364e-08,0.0008414069998252671
89,mat_89.txt,mat_89.mtx,rhs_89_3.bin,0,True,2,58,3.617909897419703e-08,0.001093681999918772
89,mat_89.txt,mat_89.mtx,rhs_89_3.bin,1,True,2,30,1.5780536744416588e-08,0.000910551999368181
89,mat_89.txt,mat_89.mtx,rhs_89_3.bin,2,True,2,19,3.165407657120746e-08,0.0007418789991788799
89,mat_89.txt,mat_89.mtx,rhs_89_3.bin,3,True,2,13,6.141715086971881e-08,0.0008310700004585669
89,mat_89.txt,mat_89.mtx,rhs_89_4.bin,0,True,2,57,6.822549083440417e-08,0.0010618330006764154
89,mat_89.txt,mat_89.mtx,rhs_89_4.bin,1,True,2,29,9.640605307001073e-08,0.000811793000139005
89,mat_89.txt,mat_89.mtx,rhs_89_4.bin,2,True,2,19,8.839580662774201e-08,0.0007463499996447354
89,mat_89.txt,mat_89.mtx,rhs_89_4.bin,3,True,2,13,1.5749123007986304e-07,0.0008642459997645346
89,mat_89.txt,mat_89.mtx,rhs_89_5.bin,0,True,2,58,5.11488204606422e-08,0.001121688999774051
89,mat_89.txt,mat_89.mtx,rhs_89_5.bin,1,True,2,30,4.489001682485337e-08,0.0008351910000783391
89,mat_89.txt,mat_89.mtx,rhs_89_5.bin,2,True,2,19,1.1589861552978019e-07,0.0007260250004037516
89,mat_89.txt,mat_89.mtx,rhs_89_5.bin,3,True,2,13,1.9862577236494172e-07,0.0008388229998672614
89,mat_89.txt,mat_89.mtx,rhs_89_6.bin,0,True,2,60,4.838277515487598e-08,0.0011372649996701512
89,mat_89.txt,mat_89.mtx,rhs_89_6.bin,1,True,2,29,9.834216895209531e-08,0.0008159840008374886
89,mat_89.txt,mat_89.mtx,rhs_89_6.bin,2,True,2,19,3.545583328099765e-08,0.0007422989992846851
89,mat_89.txt,mat_89.mtx,rhs_89_6.bin,3,True,2,13,2.1927802360324346e-07,0.0008419650002906565
89,mat_89.txt,mat_89.mtx,rhs_89_7.bin,0,True,2,60,1.0780211413509788e-07,0.0011471819998405408
89,mat_89.txt,mat_89.mtx,rhs_89_7.bin,1,True,2,30,7.36172317143446e-08,0.0008475530003124732
89,mat_89.txt,mat_89.mtx,rhs_89_7.bin,2,True,2,19,1.5701799423920987e-07,0.0007561279999208637
89,mat_89.txt,mat_89.mtx,rhs_89_7.bin,3,True,2,13,4.0172869770811925e-07,0.0008570520003559068
89,mat_89.txt,mat_89.mtx,rhs_89_8.bin,0,True,2,60,8.482212389678888e-08,0.0011346809997121454
89,mat_89.txt,mat_89.mtx,rhs_89_8.bin,1,True,2,30,1.0388343391148665e-07,0.0008363090000784723
89,mat_89.txt,mat_89.mtx,rhs_89_8.bin,2,True,2,19,1.3259300940976392e-07,0.0007230219998746179
89,mat_89.txt,mat_89.mtx,rhs_89_8.bin,3,True,2,13,5.524783061175539e-07,0.0008418959996561171
89,mat_89.txt,mat_89.mtx,rhs_89_9.bin,0,True,2,60,8.308900632903092e-08,0.0011575190001167357
89,mat_89.txt,mat_89.mtx,rhs_89_9.bin,1,True,2,29,1.3613847745993583e-07,0.0008008280001376988
89,mat_89.txt,mat_89.mtx,rhs_89_9.bin,2,True,2,19,2.155261363854177e-07,0.0007382479998341296
89,mat_89.txt,mat_89.mtx,rhs_89_9.bin,3,True,2,13,6.815941299188405e-07,0.0008384040002056281
89,mat_89.txt,mat_89.mtx,rhs_89_10.bin,0,True,2,58,1.067251337028659e-07,0.0010800629997902433
89,mat_89.txt,mat_89.mtx,rhs_89_10.bin,1,True,2,30,6.229541218499078e-08,0.0008343529998455779
89,mat_89.txt,mat_89.mtx,rhs_89_10.bin,2,True,2,19,1.6423963360773077e-07,0.0007474669992006966
89,mat_89.txt,mat_89.mtx,rhs_89_10.bin,3,True,2,13,2.6668011207696484e-07,0.0008541890001652064
89,mat_89.txt,mat_89.mtx,rhs_89_11.bin,0,True,2,58,8.889660022204731e-08,0.0010756619994936045
89,mat_89.txt,mat_89.mtx,rhs_89_11.bin,1,True,2,30,1.261115093423557e-07,0.0008442709995506448
89,mat_89.txt,mat_89.mtx,rhs_89_11.bin,2,True,2,20,3.161668756061253e-08,0.0007742870002402924
89,mat_89.txt,mat_89.mtx,rhs_89_11.bin,3,True,2,13,2.4683864930475444e-07,0.0008329560005222447
96,mat_96.txt,mat_96.mtx,rhs_96_1.bin,0,True,2,60,1.3852786615060677e-08,0.001263263000510051
96,mat_96.txt,mat_96.mtx,rhs_96_1.bin,1,True,2,29,7.140496519582721e-09,0.0008585189998484566
96,mat_96.txt,mat_96.mtx,rhs_96_1.bin,2,True,2,19,2.0513964576697154e-08,0.0007615750000695698
96,mat_96.txt,mat_96.mtx,rhs_96_1.bin,3,True,2,13,4.136553398561832e-08,0.0008704609999767854
96,mat_96.txt,mat_96.mtx,rhs_96_2.bin,0,True,2,53,4.850056438679775e-08,0.0009964600003513624
96,mat_96.txt,mat_96.mtx,rhs_96_2.bin,1,True,2,28,4.251700442881411e-08,0.0007923769999251817
96,mat_96.txt,mat_96.mtx,rhs_96_2.bin,2,True,2,19,5.86812722073249e-08,0.0007928659997560317
96,mat_96.txt,mat_96.mtx,rhs_96_2.bin,3,True,2,13,5.045730010591331e-08,0.0008735349993003183
96,mat_96.txt,mat_96.mtx,rhs_96_3.bin,0,True,2,59,5.503712674032404e-08,0.0011146350007038563
96,mat_96.txt,mat_96.mtx,rhs_96_3.bin,1,True,2,28,1.039898215830057e-07,0.0007941930007291376
96,mat_96.txt,mat_96.mtx,rhs_96_3.bin,2,True,2,19,4.896489428841576e-08,0.0007464890004484914
96,mat_96.txt,mat_96.mtx,rhs_96_3.bin,3,True,2,13,1.7326572921273702e-07,0.0008553059997211676
96,mat_96.txt,mat_96.mtx,rhs_96_4.bin,0,True,2,59,5.8510073522067234e-08,0.0011142859993924503
96,mat_96.txt,mat_96.mtx,rhs_96_4.bin,1,True,2,28,9.284341525075664e-08,0.0007886749999670428
96,mat_96.txt,mat_96.mtx,rhs_96_4.bin,2,True,2,19,7.011859018496144e-08,0.0007439050004904857
96,mat_96.txt,mat_96.mtx,rhs_96_4.bin,3,True,2,13,1.280493673540911e-07,0.0008442009993814281
96,mat_96.txt,mat_96.mtx,rhs_96_5.bin,0,True,2,59,3.6147408674445515e-08,0.0011767269998017582
96,mat_96.txt,mat_96.mtx,rhs_96_5.bin,1,True,2,28,3.903303244972015e-08,0.0007879069999034982
96,mat_96.txt,mat_96.mtx,rhs_96_5.bin,2,True,2,19,3.229185079825131e-08,0.0007460699998773634
96,mat_96.txt,mat_96.mtx,rhs_96_5.bin,3,True,2,13,7.146214500298983e-08,0.0008408480007346952
96,mat_96.txt,mat_96.mtx,rhs_96_6.bin,0,True,2,60,4.331943055029258e-08,0.0011290929996903287
96,mat_96.txt,mat_96.mtx,rhs_96_6.bin,1,True,2,28,5.173344662939229e-08,0.0007822500001566368
96,mat_96.txt,mat_96.mtx,rhs_96_6.bin,2,True,2,19,4.329421911335433e-08,0.0007233709993670345
96,mat_96.txt,mat_96.mtx,rhs_96_6.bin,3,True,2,13,1.4487392257182195e-07,0.000842594999994617
96,mat_96.txt,mat_96.mtx,rhs_96_7.bin,0,True,2,58,4.912606199670204e-08,0.0010917969993897714
96,mat_96.txt,mat_96.mtx,rhs_96_7.bin,1,True,2,28,5.5222370457954486e-08,0.000793493999481143
96,mat_96.txt,mat_96.mtx,rhs_96_7.bin,2,True,2,18,1.0903569927828773e-07,0.000722742000107246
96,mat_96.txt,mat_96.mtx,rhs_96_7.bin,3,True,2,13,6.019946575260877e-08,0.0008390319999307394
96,mat_96.txt,mat_96.mtx,rhs_96_8.bin,0,True,2,59,5.144573079136463e-08,0.0011098860004494782
96,mat_96.txt,mat_96.mtx,rhs_96_8.bin,1,True,2,28,3.958265576817979e-08,0.0007768719997329754
96,mat_96.txt,mat_96.mtx,rhs_96_8.bin,2,True,2,19,2.3049987469661638e-08,0.0007182719991760678
96,mat_96.txt,mat_96.mtx,rhs_96_8.bin,3,True,2,13,9.089076900666137e-08,0.0008401490003961953
96,mat_96.txt,mat_96.mtx,rhs_96_9.bin,0,True,2,58,8.989149123366624e-08,0.001087466000171844
96,mat_96.txt,mat_96.mtx,rhs_96_9.bin,1,True,2,28,5.6575188726577665e-08,0.0007821099998182035
96,mat_96.txt,mat_96.mtx,rhs_96_9.bin,2,True,2,19,8.792800860607916e-08,0.0007416700000248966
96,mat_96.txt,mat_96.mtx,rhs_96_9.bin,3,True,2,13,7.578378509159258e-08,0.0008390319999307394
96,mat_96.txt,mat_96.mtx,rhs_96_10.bin,0,True,2,60,8.634819910495213e-08,0.0011313280001559178
96,mat_96.txt,mat_96.mtx,rhs_96_10.bin,1,True,2,28,9.04873090312678e-08,0.000787697000305343
96,mat_96.txt,mat_96.mtx,rhs_96_10.bin,2,True,2,19,8.932236501376598e-08,0.0007428569997500745
96,mat_96.txt,mat_96.mtx,rhs_96_10.bin,3,True,2,13,2.469933612648461e-07,0.0008442700000159675
96,mat_96.txt,mat_96.mtx,rhs_96_11.bin,0,True,2,57,1.4613720576616055e-07,0.001061764000041876
96,mat_96.txt,mat_96.mtx,rhs_96_11.bin,1,True,2,28,1.0131691852460029e-07,0.0007899319998614374
96,mat_96.txt,mat_96.mtx,rhs_96_11.bin,2,True,2,19,8.98389127614131e-08,0.0007205780002550455
96,mat_96.txt,mat_96.mtx,rhs_96_11.bin,3,True,2,13,2.940287658669233e-07,0.0008317680003528949
96,mat_96.txt,mat_96.mtx,rhs_96_12.bin,0,True,2,59,1.219896945488114e-07,0.0011022729995602276
96,mat_96.txt,mat_96.mtx,rhs_96_12.bin,1,True,2,28,8.428654302884718e-08,0.0007869289993323036
96,mat_96.txt,mat_96.mtx,rhs_96_12.bin,2,True,2,19,8.822607437420203e-08,0.0007373400003416464
96,mat_96.txt,mat_96.mtx,rhs_96_12.bin,3,True,2,13,1.7406478678287595e-07,0.0008471339997413452
98,mat_98.txt,mat_98.mtx,rhs_98_1.bin,0,True,2,56,1.1224204930486111e-08,0.0012163270002929494
98,mat_98.txt,mat_98.mtx,rhs_98_1.bin,1,True,2,27,6.318378221010668e-09,0.001050308999765548
98,mat_98.txt,mat_98.mtx,rhs_98_1.bin,2,True,2,19,5.86963173383679e-09,0.0008036910003283992
98,mat_98.txt,mat_98.mtx,rhs_98_1.bin,3,True,2,13,7.958095136939472e-09,0.0008800309997241129
98,mat_98.txt,mat_98.mtx,rhs_98_2.bin,0,True,2,55,4.1765886404292077e-08,0.0010455600004206644
98,mat_98.txt,mat_98.mtx,rhs_98_2.bin,1,True,2,26,6.818794310506339e-08,0.000746837999940908
98,mat_98.txt,mat_98.mtx,rhs_98_2.bin,2,True,2,18,5.12159695870641e-08,0.0007814809996489203
98,mat_98.txt,mat_98.mtx,rhs_98_2.bin,3,True,2,13,4.283552365104541e-08,0.000904755000192381
98,mat_98.txt,mat_98.mtx,rhs_98_3.bin,0,True,2,56,4.5006013287957864e-08,0.0013885629996366333
98,mat_98.txt,mat_98.mtx,rhs_98_3.bin,1,True,2,26,5.111402714108972e-08,0.0009721550004542223
98,mat_98.txt,mat_98.mtx,rhs_98_3.bin,2,True,2,18,1.2847854132629525e-07,0.0009236129999408149
98,mat_98.txt,mat_98.mtx,rhs_98_3.bin,3,True,2,13,4.2817227919846065e-08,0.0009290609996241983
98,mat_98.txt,mat_98.mtx,rhs_98_4.bin,0,True,2,52,7.859750246677104e-08,0.0012292490000618272
98,mat_98.txt,mat_98.mtx,rhs_98_4.bin,1,True,2,26,4.1762464862869925e-08,0.0007536839993917965
98,mat_98.txt,mat_98.mtx,rhs_98_4.bin,2,True,2,18,6.528754295314572e-08,0.000722044000212918
98,mat_98.txt,mat_98.mtx,rhs_98_4.bin,3,True,2,13,7.780187414934909e-08,0.0008364479999727337
98,mat_98.txt,mat_98.mtx,rhs_98_5.bin,0,True,2,53,8.544768523992091e-08,0.0009854239997366676
98,mat_98.txt,mat_98.mtx,rhs_98_5.bin,1,True,2,26,7.822199251237776e-08,0.0008279269995909999
98,mat_98.txt,mat_98.mtx,rhs_98_5.bin,2,True,2,18,9.761846896677445e-08,0.0007845540003472706
98,mat_98.txt,mat_98.mtx,rhs_98_5.bin,3,True,2,12,5.611914922291042e-07,0.001104857000427728
98,mat_98.txt,mat_98.mtx,rhs_98_6.bin,0,True,2,57,5.966987504100758e-08,0.0014273960005084518
98,mat_98.txt,mat_98.mtx,rhs_98_6.bin,1,True,2,26,1.1086175286852805e-07,0.0009274550002373871
98,mat_98.txt,mat_98.mtx,rhs_98_6.bin,2,True,2,18,1.5111249337200668e-07,0.0008246449997386662
98,mat_98.txt,mat_98.mtx,rhs_98_6.bin,3,True,2,13,7.550232609064198e-08,0.0011434809994170791
98,mat_98.txt,mat_98.mtx,rhs_98_7.bin,0,True,2,53,1.0967934685598424e-07,0.0010726589998739655
98,mat_98.txt,mat_98.mtx,rhs_98_7.bin,1,True,2,26,8.366694520415646e-08,0.000725746000171057
98,mat_98.txt,mat_98.mtx,rhs_98_7.bin,2,True,2,18,9.274511765926507e-08,0.0007124750000002678
98,mat_98.txt,mat_98.mtx,rhs_98_7.bin,3,True,2,13,6.180216135585223e-08,0.0008181490002243663
98,mat_98.txt,mat_98.mtx,rhs_98_8.bin,0,True,2,56,7.891017860126531e-08,0.0011318870001559844
98,mat_98.txt,mat_98.mtx,rhs_98_8.bin,1,True,2,26,5.906448588730877e-08,0.0008102570000119158
98,mat_98.txt,mat_98.mtx,rhs_98_8.bin,2,True,2,18,1.287177673061428e-07,0.0009986949999074568
98,mat_98.txt,mat_98.mtx,rhs_98_8.bin,3,True,2,13,9.973980766788118e-08,0.0011451569998826017
99,mat_99.txt,mat_99.mtx,rhs_99_1.bin,0,True,2,61,1.1406870533177725e-07,0.0012979050006833859
99,mat_99.txt,mat_99.mtx,rhs_99_1.bin,1,True,2,28,1.273962252504484e-07,0.0008161240002664272
99,mat_99.txt,mat_99.mtx,rhs_99_1.bin,2,True,2,19,6.831482159016576e-08,0.0007504010000047856
99,mat_99.txt,mat_99.mtx,rhs_99_1.bin,3,True,2,12,1.051797992495588e-06,0.0008541880006305291
99,mat_99.txt,mat_99.mtx,rhs_99_2.bin,0,True,2,64,6.300805055975837e-08,0.0012473380002120393
99,mat_99.txt,mat_99.mtx,rhs_99_2.bin,1,True,2,29,2.980733089533615e-08,0.0011165919995619333
99,mat_99.txt,mat_99.mtx,rhs_99_2.bin,2,True,2,19,6.174245757045843e-08,0.0009858439998424728
99,mat_99.txt,mat_99.mtx,rhs_99_2.bin,3,True,2,13,7.929221577923879e-08,0.0012020789999951376
99,mat_99.txt,mat_99.mtx,rhs_99_3.bin,0,True,2,58,9.92899875457059e-08,0.0012963690005562967
99,mat_99.txt,mat_99.mtx,rhs_99_3.bin,1,True,2,28,1.356838320631105e-07,0.0009783010000319337
99,mat_99.txt,mat_99.mtx,rhs_99_3.bin,2,True,2,19,1.2534933406648088e-07,0.0007415299996864633
99,mat_99.txt,mat_99.mtx,rhs_99_3.bin,3,True,2,13,3.0006650429204186e-07,0.0008367279997401056
99,mat_99.txt,mat_99.mtx,rhs_99_4.bin,0,True,2,59,4.182346792660266e-08,0.001135868000346818
99,mat_99.txt,mat_99.mtx,rhs_99_4.bin,1,True,2,29,3.414246121558874e-08,0.0010218830002486357
99,mat_99.txt,mat_99.mtx,rhs_99_4.bin,2,True,2,19,6.35220305711644e-08,0.0009211679998770705
99,mat_99.txt,mat_99.mtx,rhs_99_4.bin,3,True,2,13,1.0559157351664469e-07,0.0011283249996267841
99,mat_99.txt,mat_99.mtx,rhs_99_5.bin,0,True,2,62,1.012394122851664e-07,0.0014329830000860966
99,mat_99.txt,mat_99.mtx,rhs_99_5.bin,1,True,2,28,1.0258745958205563e-07,0.00101929900029063
99,mat_99.txt,mat_99.mtx,rhs_99_5.bin,2,True,2,19,5.1934948179088624e-08,0.0009748779993969947
99,mat_99.txt,mat_99.mtx,rhs_99_5.bin,3,True,2,13,3.6571265530180235e-07,0.0010695860000851098
99,mat_99.txt,mat_99.mtx,rhs_99_6.bin,0,True,2,64,5.850943326974749e-08,0.0012136039995311876
99,mat_99.txt,mat_99.mtx,rhs_99_6.bin,1,True,2,29,2.3847073021646293e-08,0.0008235270006480278
99,mat_99.txt,mat_99.mtx,rhs_99_6.bin,2,True,2,19,7.191713453031653e-08,0.0007482359997084131
99,mat_99.txt,mat_99.mtx,rhs_99_6.bin,3,True,2,13,1.6268514789313434e-07,0.0008472039999105618
99,mat_99.txt,mat_99.mtx,rhs_99_7.bin,0,True,2,59,3.6746680926670914e-08,0.00134609700035071
99,mat_99.txt,mat_99.mtx,rhs_99_7.bin,1,True,2,29,1.902187206288745e-08,0.001114776000576967
99,mat_99.txt,mat_99.mtx,rhs_99_7.bin,2,True,2,19,4.051953015548023e-08,0.0010283779993187636
99,mat_99.txt,mat_99.mtx,rhs_99_7.bin,3,True,2,13,1.0327119851210988e-07,0.0010936830003629439
99,mat_99.txt,mat_99.mtx,rhs_99_8.bin,0,True,2,60,4.1080452620154894e-08,0.0012675230000240845
99,mat_99.txt,mat_99.mtx,rhs_99_8.bin,1,True,2,29,1.6499879265026412e-08,0.0011104450004495448
99,mat_99.txt,mat_99.mtx,rhs_99_8.bin,2,True,2,19,4.248872636734017e-08,0.0008537000003343564
99,mat_99.txt,mat_99.mtx,rhs_99_8.bin,3,True,2,13,1.4447025767130188e-07,0.00085795999984839
99,mat_99.txt,mat_99.mtx,rhs_99_9.bin,0,True,2,65,5.6898224500536144e-08,0.0011967720001848647
99,mat_99.txt,mat_99.mtx,rhs_99_9.bin,1,True,2,29,3.226337831748006e-08,0.0008249239999713609
99,mat_99.txt,mat_99.mtx,rhs_99_9.bin,2,True,2,19,3.777185088601799e-08,0.000978230999862717
99,mat_99.txt,mat_99.mtx,rhs_99_9.bin,3,True,2,13,2.2161773690948915e-07,0.0009892660000332398
99,mat_99.txt,mat_99.mtx,rhs_99_10.bin,0,True,2,63,7.710233264381058e-08,0.001469650999752048
99,mat_99.txt,mat_99.mtx,rhs_99_10.bin,1,True,2,29,2.6232046857026246e-08,0.0010721700000431156
99,mat_99.txt,mat_99.mtx,rhs_99_10.bin,2,True,2,19,5.922691677555521e-08,0.0009976470000765403
99,mat_99.txt,mat_99.mtx,rhs_99_10.bin,3,True,2,13,2.1690269233045176e-07,0.001071192999916093
99,mat_99.txt,mat_99.mtx,rhs_99_11.bin,0,True,2,59,1.1908005965347494e-07,0.001246221000656078
99,mat_99.txt,mat_99.mtx,rhs_99_11.bin,1,True,2,28,1.6126355236505307e-07,0.0008031329998630099
99,mat_99.txt,mat_99.mtx,rhs_99_11.bin,2,True,2,19,1.1390239939555589e-07,0.0007535439999628579
99,mat_99.txt,mat_99.mtx,rhs_99_11.bin,3,True,2,13,3.0115296595927617e-07,0.000848321999910695
99,mat_99.txt,mat_99.mtx,rhs_99_12.bin,0,True,2,57,6.311666712825525e-08,0.0012998610000067856
99,mat_99.txt,mat_99.mtx,rhs_99_12.bin,1,True,2,28,1.1686825602907566e-07,0.0009493150000707828
99,mat_99.txt,mat_99.mtx,rhs_99_12.bin,2,True,2,19,1.0080540785393013e-07,0.0009592329997758497
99,mat_99.txt,mat_99.mtx,rhs_99_12.bin,3,True,2,13,2.582149555053367e-07,0.0010656749991539982
99,mat_99.txt,mat_99.mtx,rhs_99_13.bin,0,True,2,66,1.0643676416953782e-07,0.0015835660005905083
99,mat_99.txt,mat_99.mtx,rhs_99_13.bin,1,True,2,28,1.791756885816742e-07,0.0010331980001865304
99,mat_99.txt,mat_99.mtx,rhs_99_13.bin,2,True,2,19,6.44577431898581e-08,0.000931855000089854
99,mat_99.txt,mat_99.mtx,rhs_99_13.bin,3,True,2,13,9.492179703378214e-08,0.0008498580000377842
99,mat_99.txt,mat_99.mtx,rhs_99_14.bin,0,True,2,61,1.1066447536751217e-07,0.0011518620003698743
99,mat_99.txt,mat_99.mtx,rhs_99_14.bin,1,True,2,28,7.616048505067815e-08,0.0010661639998943429
99,mat_99.txt,mat_99.mtx,rhs_99_14.bin,2,True,2,19,5.314470233044684e-08,0.0012270139995962381
99,mat_99.txt,mat_99.mtx,rhs_99_14.bin,3,True,2,13,2.341100810561286e-07,0.0013253539991637808
99,mat_99.txt,mat_99.mtx,rhs_99_15.bin,0,True,2,65,1.0505204522199136e-07,0.0011992159998044372
99,mat_99.txt,mat_99.mtx,rhs_99_15.bin,1,True,2,28,1.7062530630531038e-07,0.0008027829999264213
99,mat_99.txt,mat_99.mtx,rhs_99_15.bin,2,True,2,19,8.980795387797775e-08,0.0007548009998572525
99,mat_99.txt,mat_99.mtx,rhs_99_15.bin,3,True,2,13,3.702922949495493e-07,0.0008496479995301343
105,mat_105.txt,mat_105.mtx,rhs_105_1.bin,0,True,2,58,1.2506911329146936e-07,0.0012066900007994263
105,mat_105.txt,mat_105.mtx,rhs_105_1.bin,1,True,2,27,8.144760047848472e-08,0.000798942000074021
105,mat_105.txt,mat_105.mtx,rhs_105_1.bin,2,True,2,18,1.4201785690547438e-07,0.0007469780002793414
105,mat_105.txt,mat_105.mtx,rhs_105_1.bin,3,True,2,12,9.872872380126588e-07,0.0008550269994884729
105,mat_105.txt,mat_105.mtx,rhs_105_2.bin,0,True,2,58,8.939969705325066e-08,0.0010880250001719105
105,mat_105.txt,mat_105.mtx,rhs_105_2.bin,1,True,2,27,3.301456547251352e-08,0.0007916080003269599
105,mat_105.txt,mat_105.mtx,rhs_105_2.bin,2,True,2,18,1.7201816435035237e-07,0.0007399240002996521
105,mat_105.txt,mat_105.mtx,rhs_105_2.bin,3,True,2,13,4.9879109587113255e-08,0.0008558649997212342
105,mat_105.txt,mat_105.mtx,rhs_105_3.bin,0,True,2,45,9.2355752593636e-08,0.0008539789996575564
105,mat_105.txt,mat_105.mtx,rhs_105_3.bin,1,True,2,27,4.931101682333312e-08,0.0008832439998514019
105,mat_105.txt,mat_105.mtx,rhs_105_3.bin,2,True,2,18,1.6389917450001244e-07,0.0007082840002112789
